Build,Kernel,M,N,K,Time_s,GFLOPS,PaddingA
scalar,ijk,32,32,32,3.9044e-05,1.67852
scalar,ijk,64,64,64,0.000334178,1.56889
scalar,ijk,128,128,128,0.0131143,0.319827
scalar,ijk,256,256,256,0.117819,0.284798
scalar,ijk,512,512,512,1.2931,0.207591
scalar,ikj,32,32,32,2.29584e-05,2.85456
scalar,ikj,64,64,64,0.000181357,2.89092
scalar,ikj,128,128,128,0.00145063,2.89137
scalar,ikj,256,256,256,0.0115453,2.90633
scalar,ikj,512,512,512,0.0931489,2.88179
scalar,blocked,32,32,32,2.37847e-05,2.75538
scalar,blocked,64,64,64,0.000183831,2.85202
scalar,blocked,128,128,128,0.00156801,2.67492
scalar,blocked,256,256,256,0.0178142,1.88358
scalar,blocked,512,512,512,0.129918,2.06619
scalar,blocked_register_blocked,32,32,32,1.19616e-05,5.47888
scalar,blocked_register_blocked,64,64,64,9.34042e-05,5.61311
scalar,blocked_register_blocked,128,128,128,0.00176091,2.3819
scalar,blocked_register_blocked,256,256,256,0.0180017,1.86396
scalar,blocked_register_blocked,512,512,512,0.206524,1.29978
rvv,ijk,32,32,32,3.90376e-05,1.67879
rvv,ijk,64,64,64,0.000334153,1.56901
rvv,ijk,128,128,128,0.0118868,0.352854
rvv,ijk,256,256,256,0.115683,0.290056
rvv,ijk,512,512,512,1.30056,0.2064
rvv,ikj,32,32,32,2.29568e-05,2.85476
rvv,ikj,64,64,64,0.000181349,2.89105
rvv,ikj,128,128,128,0.00145092,2.89079
rvv,ikj,256,256,256,0.0115456,2.90626
rvv,ikj,512,512,512,0.0928518,2.89101
rvv,blocked,32,32,32,2.38526e-05,2.74754
rvv,blocked,64,64,64,0.000183656,2.85472
rvv,blocked,128,128,128,0.00156789,2.67513
rvv,blocked,256,256,256,0.017755,1.88986
rvv,blocked,512,512,512,0.129668,2.07017
rvv,blocked_register_blocked,32,32,32,1.19608e-05,5.47922
rvv,blocked_register_blocked,64,64,64,9.33731e-05,5.61498
rvv,blocked_register_blocked,128,128,128,0.00175983,2.38335
rvv,blocked_register_blocked,256,256,256,0.0181002,1.85381
rvv,blocked_register_blocked,512,512,512,0.165133,1.62557
rvv,mippv2,32,32,32,2.33308e-05,2.809
rvv,mippv2,64,64,64,0.000182219,2.87724
rvv,mippv2,128,128,128,0.0032647,1.28474
rvv,mippv2,256,256,256,0.0298001,1.12598
rvv,mippv2,512,512,512,0.324469,0.827306
rvv,mippv2_lmul2,32,32,32,1.25373e-05,5.22729
rvv,mippv2_lmul2,64,64,64,0.000100329,5.22568
rvv,mippv2_lmul2,128,128,128,0.00223219,1.87901
rvv,mippv2_lmul2,256,256,256,0.0194233,1.72754
rvv,mippv2_lmul2,512,512,512,0.185697,1.44556
rvv,mippv2_lmul4,32,32,32,8.22062e-06,7.97215
rvv,mippv2_lmul4,64,64,64,6.44753e-05,8.13161
rvv,mippv2_lmul4,128,128,128,0.00183659,2.28374
rvv,mippv2_lmul4,256,256,256,0.0156282,2.14704
rvv,mippv2_lmul4,512,512,512,0.135778,1.97702
rvv,mippv2_lmul8,32,32,32,8.75041e-06,7.48948
rvv,mippv2_lmul8,64,64,64,6.89682e-05,7.60188
rvv,mippv2_lmul8,128,128,128,0.00169306,2.47735
rvv,mippv2_lmul8,256,256,256,0.0160982,2.08436
rvv,mippv2_lmul8,512,512,512,0.105895,2.53491
rvv,mippv2_blocked,32,32,32,2.02472e-05,3.23679
rvv,mippv2_blocked,64,64,64,0.000163902,3.19878
rvv,mippv2_blocked,128,128,128,0.00155785,2.69237
rvv,mippv2_blocked,256,256,256,0.0310824,1.07953
rvv,mippv2_blocked,512,512,512,0.340481,0.7884
rvv,mippv2_blocked_lmul2,32,32,32,1.03277e-05,6.34567
rvv,mippv2_blocked_lmul2,64,64,64,8.65306e-05,6.05899
rvv,mippv2_blocked_lmul2,128,128,128,0.00110503,3.79565
rvv,mippv2_blocked_lmul2,256,256,256,0.0191824,1.74923
rvv,mippv2_blocked_lmul2,512,512,512,0.191795,1.39959
rvv,mippv2_blocked_lmul4,32,32,32,8.65286e-06,7.57391
rvv,mippv2_blocked_lmul4,64,64,64,7.24414e-05,7.23741
rvv,mippv2_blocked_lmul4,128,128,128,0.000946663,4.43062
rvv,mippv2_blocked_lmul4,256,256,256,0.0150074,2.23586
rvv,mippv2_blocked_lmul4,512,512,512,0.143858,1.86597
rvv,mippv2_blocked_unroll2,32,32,32,2.34472e-05,2.79504
rvv,mippv2_blocked_unroll2,64,64,64,0.000184061,2.84844
rvv,mippv2_blocked_unroll2,128,128,128,0.00153813,2.72688
rvv,mippv2_blocked_unroll2,256,256,256,0.0300009,1.11845
rvv,mippv2_blocked_unroll2,512,512,512,0.494836,0.542473
rvv,mippv2_blocked_unroll_jam4,32,32,32,9.33969e-06,7.01693
rvv,mippv2_blocked_unroll_jam4,64,64,64,7.33153e-05,7.15114
rvv,mippv2_blocked_unroll_jam4,128,128,128,0.000893288,4.69536
rvv,mippv2_blocked_unroll_jam4,256,256,256,0.0140155,2.3941
rvv,mippv2_blocked_unroll_jam4,512,512,512,0.132423,2.0271
rvv,mippv2_register_blocked,32,32,32,7.74375e-06,8.46308
rvv,mippv2_register_blocked,64,64,64,6.18194e-05,8.48096
rvv,mippv2_register_blocked,128,128,128,0.000650311,6.44969
rvv,mippv2_register_blocked,256,256,256,0.00650036,5.16194
rvv,mippv2_register_blocked,512,512,512,0.0507056,5.294
rvv,mippv2_lmul_register_blocked,32,32,32,1.34845e-05,4.8601
rvv,mippv2_lmul_register_blocked,64,64,64,0.000107323,4.88513
rvv,mippv2_lmul_register_blocked,128,128,128,0.00180427,2.32466
rvv,mippv2_lmul_register_blocked,256,256,256,0.013944,2.40636
rvv,mippv2_lmul_register_blocked,512,512,512,0.165642,1.62058
rvv,mippv2_lmul2_register_blocked,32,32,32,9.48408e-06,6.91011
rvv,mippv2_lmul2_register_blocked,64,64,64,7.6954e-05,6.813
rvv,mippv2_lmul2_register_blocked,128,128,128,0.00125064,3.35371
rvv,mippv2_lmul2_register_blocked,256,256,256,0.0101673,3.30022
rvv,mippv2_lmul2_register_blocked,512,512,512,0.111472,2.4081
rvv,mippv2_lmul4_register_blocked,32,32,32,8.62726e-06,7.59639
rvv,mippv2_lmul4_register_blocked,64,64,64,6.865e-05,7.63712
rvv,mippv2_lmul4_register_blocked,128,128,128,0.000909128,4.61354
rvv,mippv2_lmul4_register_blocked,256,256,256,0.00780286,4.30028
rvv,mippv2_lmul4_register_blocked,512,512,512,0.0849908,3.15841
rvv,mippv2_panel,32,32,32,7.99535e-06,8.19676
rvv,mippv2_panel,64,64,64,6.20281e-05,8.45243
rvv,mippv2_panel,128,128,128,0.000970302,4.32268
rvv,mippv2_panel,256,256,256,0.00964755,3.47803
rvv,mippv2_panel,512,512,512,0.109472,2.4521
rvv,mippv2_panel_lmul,32,32,32,1.34869e-05,4.85923
rvv,mippv2_panel_lmul,64,64,64,0.000106198,4.93689
rvv,mippv2_panel_lmul,128,128,128,0.00131234,3.19605
rvv,mippv2_panel_lmul,256,256,256,0.0122793,2.73261
rvv,mippv2_panel_lmul,512,512,512,0.181771,1.47678
rvv,mippv2_panel_lmul2,32,32,32,1.06159e-05,6.1734
rvv,mippv2_panel_lmul2,64,64,64,8.38854e-05,6.25005
rvv,mippv2_panel_lmul2,128,128,128,0.000926497,4.52706
rvv,mippv2_panel_lmul2,256,256,256,0.0082777,4.05359
