Build,Kernel,M,N,K,Time_s,GFLOPS,PaddingA
scalar,ijk,32,32,32,2.90992e-05,2.25215
scalar,ijk,64,64,64,0.000256155,2.04676
scalar,ijk,128,128,128,0.0025795,1.62601
scalar,ijk,256,256,256,0.0380286,0.882348
scalar,ijk,512,512,512,0.425083,0.63149
scalar,ikj,32,32,32,1.37205e-05,4.7765
scalar,ikj,64,64,64,0.000102137,5.13321
scalar,ikj,128,128,128,0.000840773,4.98863
scalar,ikj,256,256,256,0.00789537,4.24989
scalar,ikj,512,512,512,0.0756442,3.54866
scalar,blocked,32,32,32,1.71256e-05,3.82678
scalar,blocked,64,64,64,0.000104252,5.02905
scalar,blocked,128,128,128,0.000839151,4.99827
scalar,blocked,256,256,256,0.0077239,4.34424
scalar,blocked,512,512,512,0.0695882,3.85748
scalar,blocked_register_blocked,32,32,32,9.69069e-06,6.76278
scalar,blocked_register_blocked,64,64,64,8.02831e-05,6.53049
scalar,blocked_register_blocked,128,128,128,0.000771927,5.43355
scalar,blocked_register_blocked,256,256,256,0.00881749,3.80544
scalar,blocked_register_blocked,512,512,512,0.146094,1.83742
sse,ijk,32,32,32,2.90153e-05,2.25867
sse,ijk,64,64,64,0.000256155,2.04676
sse,ijk,128,128,128,0.00299773,1.39916
sse,ijk,256,256,256,0.0379959,0.883106
sse,ijk,512,512,512,0.471966,0.56876
sse,ikj,32,32,32,1.3386e-05,4.89586
sse,ikj,64,64,64,0.000107479,4.87804
sse,ikj,128,128,128,0.0008416,4.98372
sse,ikj,256,256,256,0.00769659,4.35965
sse,ikj,512,512,512,0.0853876,3.14373
sse,blocked,32,32,32,1.71376e-05,3.8241
sse,blocked,64,64,64,0.000106169,4.93825
sse,blocked,128,128,128,0.000855839,4.90081
sse,blocked,256,256,256,0.00745694,4.49976
sse,blocked,512,512,512,0.0709087,3.78565
sse,blocked_register_blocked,32,32,32,1.5647e-05,4.18841
sse,blocked_register_blocked,64,64,64,0.00012203,4.2964
sse,blocked_register_blocked,128,128,128,0.00111759,3.753
sse,blocked_register_blocked,256,256,256,0.0133421,2.51493
sse,blocked_register_blocked,512,512,512,0.184917,1.45166
sse,mippv2,32,32,32,1.96711e-05,3.33159
sse,mippv2,64,64,64,0.000172001,3.04817
sse,mippv2,128,128,128,0.00156042,2.68794
sse,mippv2,256,256,256,0.0191031,1.75649
sse,mippv2,512,512,512,0.260893,1.02891
sse,mippv2_lmul2,32,32,32,1.21299e-05,5.40286
sse,mippv2_lmul2,64,64,64,0.000103657,5.05791
sse,mippv2_lmul2,128,128,128,0.00191927,2.18536
sse,mippv2_lmul2,256,256,256,0.0105735,3.17345
sse,mippv2_lmul2,512,512,512,0.141356,1.89901
sse,mippv2_lmul4,32,32,32,9.28855e-06,7.05557
sse,mippv2_lmul4,64,64,64,6.98564e-05,7.50522
sse,mippv2_lmul4,128,128,128,0.00081183,5.16648
sse,mippv2_lmul4,256,256,256,0.00889985,3.77022
sse,mippv2_lmul4,512,512,512,0.126522,2.12165
sse,mippv2_lmul8,32,32,32,7.60919e-06,8.61275
sse,mippv2_lmul8,64,64,64,6.11464e-05,8.57431
sse,mippv2_lmul8,128,128,128,0.000597991,7.01399
sse,mippv2_lmul8,256,256,256,0.0100063,3.35332
sse,mippv2_lmul8,512,512,512,0.11273,2.38121
sse,mippv2_blocked,32,32,32,2.08419e-05,3.14444
sse,mippv2_blocked,64,64,64,0.000184483,2.84193
sse,mippv2_blocked,128,128,128,0.00148771,2.8193
sse,mippv2_blocked,256,256,256,0.0118151,2.83996
sse,mippv2_blocked,512,512,512,0.151964,1.76644
sse,mippv2_blocked_lmul2,32,32,32,1.36064e-05,4.81655
sse,mippv2_blocked_lmul2,64,64,64,0.000120556,4.34893
sse,mippv2_blocked_lmul2,128,128,128,0.000896307,4.67954
sse,mippv2_blocked_lmul2,256,256,256,0.00794945,4.22098
sse,mippv2_blocked_lmul2,512,512,512,0.0819707,3.27477
sse,mippv2_blocked_lmul4,32,32,32,1.06281e-05,6.1663
sse,mippv2_blocked_lmul4,64,64,64,6.97567e-05,7.51595
sse,mippv2_blocked_lmul4,128,128,128,0.000656156,6.39223
sse,mippv2_blocked_lmul4,256,256,256,0.0057637,5.82168
sse,mippv2_blocked_lmul4,512,512,512,0.0621546,4.31883
sse,mippv2_blocked_unroll2,32,32,32,2.25431e-05,2.90714
sse,mippv2_blocked_unroll2,64,64,64,0.000181413,2.89003
sse,mippv2_blocked_unroll2,128,128,128,0.00150194,2.7926
sse,mippv2_blocked_unroll2,256,256,256,0.0120549,2.78348
sse,mippv2_blocked_unroll2,512,512,512,0.157498,1.70438
sse,mippv2_blocked_unroll_jam4,32,32,32,9.52159e-06,6.88289
sse,mippv2_blocked_unroll_jam4,64,64,64,7.45431e-05,7.03335
sse,mippv2_blocked_unroll_jam4,128,128,128,0.00071798,5.84181
sse,mippv2_blocked_unroll_jam4,256,256,256,0.00699396,4.79763
sse,mippv2_blocked_unroll_jam4,512,512,512,0.0616417,4.35477
sse,mippv2_register_blocked,32,32,32,7.4939e-06,8.74525
sse,mippv2_register_blocked,64,64,64,6.21567e-05,8.43494
sse,mippv2_register_blocked,128,128,128,0.000562325,7.45886
sse,mippv2_register_blocked,256,256,256,0.00750247,4.47245
sse,mippv2_register_blocked,512,512,512,0.0836308,3.20977
sse,mippv2_lmul_register_blocked,32,32,32,1.08287e-05,6.05206
sse,mippv2_lmul_register_blocked,64,64,64,9.69157e-05,5.40973
sse,mippv2_lmul_register_blocked,128,128,128,0.00124437,3.37063
sse,mippv2_lmul_register_blocked,256,256,256,0.0206042,1.62852
sse,mippv2_lmul_register_blocked,512,512,512,0.166005,1.61703
sse,mippv2_lmul2_register_blocked,32,32,32,8.14357e-06,8.04757
sse,mippv2_lmul2_register_blocked,64,64,64,6.43416e-05,8.14851
sse,mippv2_lmul2_register_blocked,128,128,128,0.000596897,7.02685
sse,mippv2_lmul2_register_blocked,256,256,256,0.00895132,3.74855
sse,mippv2_lmul2_register_blocked,512,512,512,0.105532,2.54365
sse,mippv2_lmul4_register_blocked,32,32,32,7.58278e-06,8.64274
sse,mippv2_lmul4_register_blocked,64,64,64,6.13471e-05,8.54625
sse,mippv2_lmul4_register_blocked,128,128,128,0.000600277,6.98728
sse,mippv2_lmul4_register_blocked,256,256,256,0.0070964,4.72837
sse,mippv2_lmul4_register_blocked,512,512,512,0.0961557,2.79167
sse,mippv2_panel,32,32,32,4.11072e-06,15.9427
