Build,Kernel,M,N,K,Time_s,GFLOPS,PaddingA
scalar,ijk,32,32,32,3.06468e-05,2.13843
scalar,ijk,64,64,64,0.000242572,2.16137
scalar,ijk,128,128,128,0.00385111,1.08912
scalar,ijk,256,256,256,0.0382119,0.878114
scalar,ijk,512,512,512,0.40684,0.659807
scalar,ikj,32,32,32,1.59781e-05,4.10161
scalar,ikj,64,64,64,0.000101747,5.15284
scalar,ikj,128,128,128,0.000847515,4.94894
scalar,ikj,256,256,256,0.0073977,4.53579
scalar,ikj,512,512,512,0.0680695,3.94355
scalar,blocked,32,32,32,1.65885e-05,3.9507
scalar,blocked,64,64,64,0.000104046,5.03899
scalar,blocked,128,128,128,0.000832727,5.03683
scalar,blocked,256,256,256,0.007576,4.42904
scalar,blocked,512,512,512,0.0696266,3.85536
scalar,blocked_register_blocked,32,32,32,9.68215e-06,6.76875
scalar,blocked_register_blocked,64,64,64,7.52716e-05,6.96528
scalar,blocked_register_blocked,128,128,128,0.000706884,5.93351
scalar,blocked_register_blocked,256,256,256,0.00901208,3.72327
scalar,blocked_register_blocked,512,512,512,0.0924525,2.9035
sse,ijk,32,32,32,2.89941e-05,2.26032
sse,ijk,64,64,64,0.000259921,2.0171
sse,ijk,128,128,128,0.00255089,1.64425
sse,ijk,256,256,256,0.0375916,0.892604
sse,ijk,512,512,512,0.424561,0.632266
sse,ikj,32,32,32,1.30889e-05,5.00698
sse,ikj,64,64,64,9.954e-05,5.26711
sse,ikj,128,128,128,0.000840856,4.98814
sse,ikj,256,256,256,0.00747319,4.48998
sse,ikj,512,512,512,0.0643747,4.16989
sse,blocked,32,32,32,1.57818e-05,4.15262
sse,blocked,64,64,64,0.00010719,4.89121
sse,blocked,128,128,128,0.000856105,4.89928
sse,blocked,256,256,256,0.00742215,4.52085
sse,blocked,512,512,512,0.0693503,3.87072
sse,blocked_register_blocked,32,32,32,1.63665e-05,4.00428
sse,blocked_register_blocked,64,64,64,0.000121779,4.30524
sse,blocked_register_blocked,128,128,128,0.00107617,3.89744
sse,blocked_register_blocked,256,256,256,0.0134119,2.50183
sse,blocked_register_blocked,512,512,512,0.19992,1.34271
sse,mippv2,32,32,32,2.2004e-05,2.97837
sse,mippv2,64,64,64,0.000170712,3.07118
sse,mippv2,128,128,128,0.00165809,2.5296
sse,mippv2,256,256,256,0.0189181,1.77367
sse,mippv2,512,512,512,0.214173,1.25336
sse,mippv2_lmul2,32,32,32,1.20952e-05,5.41836
sse,mippv2_lmul2,64,64,64,0.00010395,5.04367
sse,mippv2_lmul2,128,128,128,0.000905558,4.63174
sse,mippv2_lmul2,256,256,256,0.0104315,3.21665
sse,mippv2_lmul2,512,512,512,0.152632,1.75871
sse,mippv2_lmul4,32,32,32,9.25803e-06,7.07882
sse,mippv2_lmul4,64,64,64,7.25369e-05,7.22788
sse,mippv2_lmul4,128,128,128,0.000670124,6.259
sse,mippv2_lmul4,256,256,256,0.00867988,3.86577
sse,mippv2_lmul4,512,512,512,0.140886,1.90534
sse,mippv2_lmul8,32,32,32,7.5607e-06,8.66798
sse,mippv2_lmul8,64,64,64,6.02234e-05,8.70572
sse,mippv2_lmul8,128,128,128,0.000992776,4.22482
sse,mippv2_lmul8,256,256,256,0.00877848,3.82235
sse,mippv2_lmul8,512,512,512,0.0969122,2.76988
sse,mippv2_blocked,32,32,32,2.0781e-05,3.15365
sse,mippv2_blocked,64,64,64,0.000166554,3.14786
sse,mippv2_blocked,128,128,128,0.00148543,2.82363
sse,mippv2_blocked,256,256,256,0.0122194,2.746
sse,mippv2_blocked,512,512,512,0.150193,1.78727
sse,mippv2_blocked_lmul2,32,32,32,1.47192e-05,4.45241
sse,mippv2_blocked_lmul2,64,64,64,0.000111096,4.71924
sse,mippv2_blocked_lmul2,128,128,128,0.00090068,4.65682
sse,mippv2_blocked_lmul2,256,256,256,0.00775608,4.32621
sse,mippv2_blocked_lmul2,512,512,512,0.0813602,3.29935
sse,mippv2_blocked_lmul4,32,32,32,9.38455e-06,6.98339
sse,mippv2_blocked_lmul4,64,64,64,6.8276e-05,7.67895
sse,mippv2_blocked_lmul4,128,128,128,0.000636495,6.58969
sse,mippv2_blocked_lmul4,256,256,256,0.00598535,5.6061
sse,mippv2_blocked_lmul4,512,512,512,0.0615996,4.35775
sse,mippv2_blocked_unroll2,32,32,32,2.09924e-05,3.12189
sse,mippv2_blocked_unroll2,64,64,64,0.000184455,2.84236
sse,mippv2_blocked_unroll2,128,128,128,0.00180312,2.32614
sse,mippv2_blocked_unroll2,256,256,256,0.0134223,2.49991
sse,mippv2_blocked_unroll2,512,512,512,0.153901,1.74421
sse,mippv2_blocked_unroll_jam4,32,32,32,9.65697e-06,6.78639
sse,mippv2_blocked_unroll_jam4,64,64,64,7.30371e-05,7.17838
sse,mippv2_blocked_unroll_jam4,128,128,128,0.000665001,6.30721
sse,mippv2_blocked_unroll_jam4,256,256,256,0.0108566,3.0907
sse,mippv2_blocked_unroll_jam4,512,512,512,0.0619703,4.33168
sse,mippv2_register_blocked,32,32,32,7.47384e-06,8.76872
sse,mippv2_register_blocked,64,64,64,6.92011e-05,7.57629
sse,mippv2_register_blocked,128,128,128,0.000511685,8.19704
sse,mippv2_register_blocked,256,256,256,0.00675414,4.96798
sse,mippv2_register_blocked,512,512,512,0.079778,3.36478
sse,mippv2_lmul_register_blocked,32,32,32,1.08801e-05,6.02348
sse,mippv2_lmul_register_blocked,64,64,64,9.64598e-05,5.4353
sse,mippv2_lmul_register_blocked,128,128,128,0.000887447,4.72626
sse,mippv2_lmul_register_blocked,256,256,256,0.00967289,3.46891
sse,mippv2_lmul_register_blocked,512,512,512,0.143563,1.8698
sse,mippv2_lmul2_register_blocked,32,32,32,8.06693e-06,8.12403
sse,mippv2_lmul2_register_blocked,64,64,64,6.38698e-05,8.2087
sse,mippv2_lmul2_register_blocked,128,128,128,0.000577759,7.25961
sse,mippv2_lmul2_register_blocked,256,256,256,0.00772436,4.34397
sse,mippv2_lmul2_register_blocked,512,512,512,0.110145,2.43711
sse,mippv2_lmul4_register_blocked,32,32,32,8.22301e-06,7.96983
sse,mippv2_lmul4_register_blocked,64,64,64,7.194e-05,7.28786
sse,mippv2_lmul4_register_blocked,128,128,128,0.000509233,8.23651
sse,mippv2_lmul4_register_blocked,256,256,256,0.00700452,4.7904
